Source path,Class name,Signature,Checksum,Description,Return value description,Technique 1,Technique 2,Technique 3,Inference time (ms),Input tokens,Output tokens
exist-core/src/main/java/org/exist/xquery/SimpleStep.java,org.exist.xquery.SimpleStep,"org.exist.xquery.SimpleStep{name=analyze,return=void,parameters=[org.exist.xquery.AnalyzeContextInfo]}",528451131cdfd869d10cca6b903f7457778df1c6dd609a86746b18b289d560b6,,,,,,0,317,0
exist-core/src/main/java/org/exist/xquery/SimpleStep.java,org.exist.xquery.SimpleStep,"org.exist.xquery.SimpleStep{name=eval,return=org.exist.xquery.value.Sequence,parameters=[org.exist.xquery.value.Sequence,org.exist.xquery.value.Item]}",0d155548334f7bb29b9f31d8cea32d4b121c18a9debeb0558a16b909f20ad1dc,,,,,,0,759,0
exist-core/src/main/java/org/exist/xquery/SimpleStep.java,org.exist.xquery.SimpleStep,"org.exist.xquery.SimpleStep{name=resetState,return=void,parameters=[boolean]}",acd53e966253fb2dfb665562dd2e02c83ac36617f44fb6af1df717c1d92c4d35,,,,,,0,275,0
exist-core/src/main/java/org/exist/xquery/LiteralValue.java,org.exist.xquery.LiteralValue,"org.exist.xquery.LiteralValue{name=analyze,return=void,parameters=[org.exist.xquery.AnalyzeContextInfo]}",41282da47a89ba6ac7195dd064a1d43014f39b351f390f63dc375f29b7f6cf01,,,,,,0,294,0
exist-core/src/main/java/org/exist/xquery/LiteralValue.java,org.exist.xquery.LiteralValue,"org.exist.xquery.LiteralValue{name=eval,return=org.exist.xquery.value.Sequence,parameters=[org.exist.xquery.value.Sequence,org.exist.xquery.value.Item]}",43a782e29b594279c7a762b6fdc9c9f95a47e76e4bdeade5a711095015b5dfd9,,,,,,0,316,0
exist-core/src/main/java/org/exist/xquery/LiteralValue.java,org.exist.xquery.LiteralValue,"org.exist.xquery.LiteralValue{name=dump,return=void,parameters=[org.exist.xquery.util.ExpressionDumper]}",319709cefdb901f80be6ed07a305c6d296edf9e57dd95682e2255a9122c24fd1,,,,,,0,326,0
exist-core/src/main/java/org/exist/xquery/LiteralValue.java,org.exist.xquery.LiteralValue,"org.exist.xquery.LiteralValue{name=returnsType,return=int,parameters=[]}",75adfe489220a0dfef3f8d73f8c7af4a9510334936a497e65cba37e1f0dab506,,,,,,0,257,0
exist-core/src/main/java/org/exist/xquery/LiteralValue.java,org.exist.xquery.LiteralValue,"org.exist.xquery.LiteralValue{name=resetState,return=void,parameters=[boolean]}",3f918893933551734191c3efd047df831530a15a1474a08eca33183ec1b9fe1b,,,,,,0,252,0
exist-core/src/main/java/org/exist/xquery/InstanceOfExpression.java,org.exist.xquery.InstanceOfExpression,"org.exist.xquery.InstanceOfExpression{name=analyze,return=void,parameters=[org.exist.xquery.AnalyzeContextInfo]}",7368d526a1c8b0d75279600e4b7999d54b8f789b522ec34fe0396d07cb2f2899,,,,,,0,281,0
exist-core/src/main/java/org/exist/xquery/InstanceOfExpression.java,org.exist.xquery.InstanceOfExpression,"org.exist.xquery.InstanceOfExpression{name=eval,return=org.exist.xquery.value.Sequence,parameters=[org.exist.xquery.value.Sequence,org.exist.xquery.value.Item]}",02ceb5f1614181d72b551eb0543fee38676a3595b96c019f10e46db70c10365a,,,,,,0,640,0
exist-core/src/main/java/org/exist/xquery/InstanceOfExpression.java,org.exist.xquery.InstanceOfExpression,"org.exist.xquery.InstanceOfExpression{name=dump,return=void,parameters=[org.exist.xquery.util.ExpressionDumper]}",80ff851f5825b23f8af5cf88c358562a4f16f85ad05c6364efc9f52ea060d05c,,,,,,0,304,0
exist-core/src/main/java/org/exist/xquery/InstanceOfExpression.java,org.exist.xquery.InstanceOfExpression,"org.exist.xquery.InstanceOfExpression{name=returnsType,return=int,parameters=[]}",b568443846498890a5ae239c35b225b0843b348199196b784921b53ab314361a,,,,,,0,256,0
exist-core/src/main/java/org/exist/xquery/InstanceOfExpression.java,org.exist.xquery.InstanceOfExpression,"org.exist.xquery.InstanceOfExpression{name=resetState,return=void,parameters=[boolean]}",c9bab270e64adea07f8199037d5cea6c40af219e7e08a04da08eceeb1172f5bd,,,,,,0,276,0
exist-core/src/main/java/org/exist/xquery/GeneralComparison.java,org.exist.xquery.GeneralComparison,"org.exist.xquery.GeneralComparison{name=analyze,return=void,parameters=[org.exist.xquery.AnalyzeContextInfo]}",7c43bcd0272cffd8f4b0d11d6868ff82aa9bfb49f914744cf6e572e23249c540,,,,,,0,1152,0
exist-core/src/main/java/org/exist/xquery/GeneralComparison.java,org.exist.xquery.GeneralComparison,"org.exist.xquery.GeneralComparison{name=canOptimizeSequence,return=org.exist.xquery.value.Sequence,parameters=[org.exist.xquery.value.Sequence]}",721497ddba6631ee1cd30edc8256aa9d7767f4bd2776af423e1115b0ed3b62ba,,,,,,0,319,0
exist-core/src/main/java/org/exist/xquery/GeneralComparison.java,org.exist.xquery.GeneralComparison,"org.exist.xquery.GeneralComparison{name=optimizeOnSelf,return=boolean,parameters=[]}",ef861e427c1e5f8a73a36960d63c462f4f49ac0cc4a14377056dbb194905bf81,,,,,,0,236,0
exist-core/src/main/java/org/exist/xquery/GeneralComparison.java,org.exist.xquery.GeneralComparison,"org.exist.xquery.GeneralComparison{name=optimizeOnChild,return=boolean,parameters=[]}",3502d1734c11558693dd851e1f5807f885aa80eb651665f935b8922e425de2dd,,,,,,0,236,0
exist-core/src/main/java/org/exist/xquery/GeneralComparison.java,org.exist.xquery.GeneralComparison,"org.exist.xquery.GeneralComparison{name=returnsType,return=int,parameters=[]}",12617b0a2f83c9489667797aeab633b1bc8db543b469b7bf8ad1c30cf4770be6,,,,,,0,319,0
exist-core/src/main/java/org/exist/xquery/GeneralComparison.java,org.exist.xquery.GeneralComparison,"org.exist.xquery.GeneralComparison{name=preSelect,return=org.exist.dom.persistent.NodeSet,parameters=[org.exist.xquery.value.Sequence,boolean]}",43af78db04e36ae527810582fa9dd20c1d1c3ecdcb48d454709e4344e1cfbb6e,,,,,,0,1289,0
exist-core/src/main/java/org/exist/xquery/GeneralComparison.java,org.exist.xquery.GeneralComparison,"org.exist.xquery.GeneralComparison{name=eval,return=org.exist.xquery.value.Sequence,parameters=[org.exist.xquery.value.Sequence,org.exist.xquery.value.Item]}",c4a4653fadc352eb650f18ca8b92de357d18ebca71697e948946d5cdeeb806bf,,,,,,0,1131,0
exist-core/src/main/java/org/exist/xquery/GeneralComparison.java,org.exist.xquery.GeneralComparison,"org.exist.xquery.GeneralComparison{name=genericCompare,return=org.exist.xquery.value.Sequence,parameters=[org.exist.xquery.value.Sequence,org.exist.xquery.value.Item]}",4731d437ba2ba71bdfe813dc67061408f92cdef4a4fd979a5ba76900545198ce,,,,,,0,423,0
exist-core/src/main/java/org/exist/xquery/GeneralComparison.java,org.exist.xquery.GeneralComparison,"org.exist.xquery.GeneralComparison{name=genericCompare,return=org.exist.xquery.value.Sequence,parameters=[org.exist.xquery.value.Sequence,org.exist.xquery.value.Sequence,org.exist.xquery.value.Item]}",24c3d616d8ca470f718cb2c35aa35ad77aadad3928ded8e915051e6cea357447,,,,,,0,958,0
exist-core/src/main/java/org/exist/xquery/GeneralComparison.java,org.exist.xquery.GeneralComparison,"org.exist.xquery.GeneralComparison{name=nodeSetCompare,return=org.exist.xquery.value.Sequence,parameters=[org.exist.dom.persistent.NodeSet,org.exist.xquery.value.Sequence]}",b7656f62f887d451888ea171182ea9a60dc328234dad2a33f55b83bf114aa809,,,,,,0,1082,0
exist-core/src/main/java/org/exist/xquery/GeneralComparison.java,org.exist.xquery.GeneralComparison,"org.exist.xquery.GeneralComparison{name=quickNodeSetCompare,return=org.exist.xquery.value.Sequence,parameters=[org.exist.xquery.value.Sequence]}",662abaea8dcee9cd79724c1422b091d539a191703a0b87ff211f17649a5734ce,,,,,,0,2763,0
exist-core/src/main/java/org/exist/xquery/GeneralComparison.java,org.exist.xquery.GeneralComparison,"org.exist.xquery.GeneralComparison{name=hasUsedIndex,return=boolean,parameters=[]}",6b62ad778bdb54b5a201f5c2cfd0216c7993c212fc0977d2ebe783cdb1f17781,,,,,,0,237,0
exist-core/src/main/java/org/exist/xquery/GeneralComparison.java,org.exist.xquery.GeneralComparison,"org.exist.xquery.GeneralComparison{name=dump,return=void,parameters=[org.exist.xquery.util.ExpressionDumper]}",0a3e2c488cc0a4c025d7e6dd1ed59267045e4320b3a7d1f716281aa150f12cb0,,,,,,0,392,0
exist-core/src/main/java/org/exist/xquery/GeneralComparison.java,org.exist.xquery.GeneralComparison,"org.exist.xquery.GeneralComparison{name=switchOperands,return=void,parameters=[]}",f79e826ee465d63dc942dd67a6753ae7cea389dbd5a05ffbd09712ca07403056,,,,,,0,409,0
exist-core/src/main/java/org/exist/xquery/GeneralComparison.java,org.exist.xquery.GeneralComparison,"org.exist.xquery.GeneralComparison{name=simplifyOperands,return=void,parameters=[]}",c6a029b52f4fb3fb359f5462fb75bb724524957b0858947100d0ac65133a7e57,,,,,,0,369,0
exist-core/src/main/java/org/exist/xquery/GeneralComparison.java,org.exist.xquery.GeneralComparison,"org.exist.xquery.GeneralComparison{name=checkForQNameIndex,return=org.exist.xquery.GeneralComparison$IndexFlags,parameters=[org.exist.xquery.GeneralComparison$IndexFlags,org.exist.xquery.XQueryContext,org.exist.xquery.value.Sequence,org.exist.dom.QName]}",69b5a59c194187e22d357cdbb07e2aa2cc7e375e169c2d4b1ad2397093a3f7e8,,,,,,0,550,0
exist-core/src/main/java/org/exist/xquery/GeneralComparison.java,org.exist.xquery.GeneralComparison,"org.exist.xquery.GeneralComparison{name=resetState,return=void,parameters=[boolean]}",6ce5960466542c4184a798e96b5c2123d914e9fe60233ed686ba59a3bd91e6a5,,,,,,0,336,0
exist-core/src/main/java/org/exist/xquery/GeneralComparison.java,org.exist.xquery.GeneralComparison,"org.exist.xquery.GeneralComparison{name=accept,return=void,parameters=[org.exist.xquery.ExpressionVisitor]}",848daadcd4dc1ef6fa76019a3ac34b4258816ac8692f5b7b8c45d55aa3cee0e3,,,,,,0,251,0
exist-core/src/main/java/org/exist/xquery/GeneralComparison.java,org.exist.xquery.GeneralComparison$IndexFlags,"org.exist.xquery.GeneralComparison$IndexFlags{name=indexOnQName,return=boolean,parameters=[]}",7f0ca20e1ead46aec756c70f84f8b39696a7063a56939ce0b74eda3658d04ef2,,,,,,0,239,0
exist-core/src/main/java/org/exist/xquery/GeneralComparison.java,org.exist.xquery.GeneralComparison$IndexFlags,"org.exist.xquery.GeneralComparison$IndexFlags{name=hasIndexOnPaths,return=boolean,parameters=[]}",6a8e2e6e8171ae447cd8147e240e820645ab51ae63a696d55701c379474c2667,,,,,,0,239,0
exist-core/src/main/java/org/exist/xquery/GeneralComparison.java,org.exist.xquery.GeneralComparison$IndexFlags,"org.exist.xquery.GeneralComparison$IndexFlags{name=hasIndexOnQNames,return=boolean,parameters=[]}",e5416cae5c6477c1e73e6ba0241ac1e75edc8b5f1e06b666a9b0f962c870ac9d,,,,,,0,241,0
exist-core/src/main/java/org/exist/xquery/GeneralComparison.java,org.exist.xquery.GeneralComparison$IndexFlags,"org.exist.xquery.GeneralComparison$IndexFlags{name=reset,return=void,parameters=[boolean]}",abe6b6d06c95e3f4817b1ea16c5f61b98b66ea7c7e865b9693f4e7cbe2ca56b4,,,,,,0,283,0
exist-core/src/main/java/org/exist/xquery/QueryRewriter.java,org.exist.xquery.QueryRewriter,"org.exist.xquery.QueryRewriter{name=rewriteLocationStep,return=org.exist.xquery.Pragma,parameters=[org.exist.xquery.LocationStep]}",d6e8fe23b81387de0064f82b6caec4db44712f0e7bce9711c2d56d5d14136ee3,,,,,,0,338,0
exist-core/src/main/java/org/exist/xquery/NodeComparison.java,org.exist.xquery.NodeComparison,"org.exist.xquery.NodeComparison{name=returnsType,return=int,parameters=[]}",f5c2d31904f4b49807dba88dde3662da6c19eb2e955fd3e6631d53560b519391,,,,,,0,257,0
exist-core/src/main/java/org/exist/xquery/NodeComparison.java,org.exist.xquery.NodeComparison,"org.exist.xquery.NodeComparison{name=eval,return=org.exist.xquery.value.Sequence,parameters=[org.exist.xquery.value.Sequence,org.exist.xquery.value.Item]}",a3b1157957dd07214ea397e1d980e329158f64b325905dda081b04134852a2bd,,,,,,0,974,0
exist-core/src/main/java/org/exist/xquery/NodeComparison.java,org.exist.xquery.NodeComparison,"org.exist.xquery.NodeComparison{name=dump,return=void,parameters=[org.exist.xquery.util.ExpressionDumper]}",6e05efd3d47ca62c9a3c4ba42de92b184e2491293a1fc1ec737f883caef8272d,,,,,,0,281,0
exist-core/src/main/java/org/exist/xquery/Option.java,org.exist.xquery.Option,"org.exist.xquery.Option{name=tokenizeContents,return=java.lang.String[],parameters=[]}",a86e9180fb6989173d17af55fe98c2c79f9de8e8ff5752fb557508aabddb2ccc,,,,,,0,234,0
exist-core/src/main/java/org/exist/xquery/Option.java,org.exist.xquery.Option,"org.exist.xquery.Option{name=tokenize,return=java.lang.String[],parameters=[java.lang.String]}",d5352fdc63e19219815c0d18ac0e51e7cf9bcc0438737d269c77494bbed6aec3,,,,,,0,299,0
exist-core/src/main/java/org/exist/xquery/Option.java,org.exist.xquery.Option,"org.exist.xquery.Option{name=parseKeyValuePair,return=java.lang.String[],parameters=[java.lang.String]}",852d7dbde0878fbecd5aed6aa09a21b166737cb1ab5984e4c32511a52765839a,,,,,,0,316,0
exist-core/src/main/java/org/exist/xquery/Optimizable.java,org.exist.xquery.Optimizable,"org.exist.xquery.Optimizable{name=canOptimizeSequence,return=org.exist.xquery.value.Sequence,parameters=[org.exist.xquery.value.Sequence]}",067575299141ec76bd871903df04e66ea7cc6602371b39610b6dc69fb1901df3,,,,,,0,328,0
exist-core/src/main/java/org/exist/xquery/Optimizable.java,org.exist.xquery.Optimizable,"org.exist.xquery.Optimizable{name=optimizeOnSelf,return=boolean,parameters=[]}",0bf33c14e85d972b292fcdadf156ceb115599ac89ca8e102b7aa7ea3a182b875,,,,,,0,227,0
exist-core/src/main/java/org/exist/xquery/Optimizable.java,org.exist.xquery.Optimizable,"org.exist.xquery.Optimizable{name=optimizeOnChild,return=boolean,parameters=[]}",48de1c81d27accadfe28f992cd8c990e7e4f6a07d2d073df170df383c22b247e,,,,,,0,227,0
exist-core/src/main/java/org/exist/xquery/Optimizable.java,org.exist.xquery.Optimizable,"org.exist.xquery.Optimizable{name=preSelect,return=org.exist.dom.persistent.NodeSet,parameters=[org.exist.xquery.value.Sequence,boolean]}",a3a885a31676844eedb2d0672af0d029756e09de3aaa82a5fdbb37554cb86730,,,,,,0,257,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitPathExpr,return=void,parameters=[org.exist.xquery.PathExpr]}",92da17b98d9370e8a44cd66e31ceedbfa706a427962643428862c71956854985,,,,,,0,288,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitUserFunction,return=void,parameters=[org.exist.xquery.UserDefinedFunction]}",ff3f425b921838df04c42b70d6753140cd421f6cc8b02e20a2cca4f910479255,,,,,,0,258,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitBuiltinFunction,return=void,parameters=[org.exist.xquery.Function]}",53625df8161fb021a036271144327eda6d41a3cc65917033fc175f188db9a2bf,,,,,,0,289,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitFunctionCall,return=void,parameters=[org.exist.xquery.FunctionCall]}",a2527bad1d3c511b181f5a24d7b074e0cf54ea4980a2629bdf7847e6cb647c0a,,,,,,0,292,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitForExpression,return=void,parameters=[org.exist.xquery.ForExpr]}",d30b7ef6d15c1922eb748ce5e7bd54d9aebf96c4b6af4b21ab08f9372ec31851,,,,,,0,268,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitLetExpression,return=void,parameters=[org.exist.xquery.LetExpr]}",ee72ab1d5ec3f84163217e0498eb97402fd87484d1806920d96c03189b4471f6,,,,,,0,269,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitWindowExpression,return=void,parameters=[org.exist.xquery.WindowExpr]}",4c052550e7a3eac261e20b3c40077537090913f2e6fd4ad4ebfc11ce51b69261,,,,,,0,268,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitOrderByClause,return=void,parameters=[org.exist.xquery.OrderByClause]}",a748e4f21240b00a62ff756b6d926ac10238201f0e99a47086f2021ec2306e98,,,,,,0,289,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitGroupByClause,return=void,parameters=[org.exist.xquery.GroupByClause]}",7a6e6cf3bba25e65b537b95d923ec2410cb23fce2dbbdbcbf9038260e96b6e0c,,,,,,0,295,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitWhereClause,return=void,parameters=[org.exist.xquery.WhereClause]}",288feab7a3bb5e55ee87070c5c13c1efb32d25c765a9b3a852f3c90982fc70e8,,,,,,0,266,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitConditional,return=void,parameters=[org.exist.xquery.ConditionalExpression]}",7ade64e3edb9712ee0a97303842d7348e641d4e6afc8235626188051c68a9d5a,,,,,,0,275,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitLocationStep,return=void,parameters=[org.exist.xquery.LocationStep]}",f545bc72f0baf10ae28e840656b6cb2e9592cb069d4cf9884894930ccedb752e,,,,,,0,303,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitPredicate,return=void,parameters=[org.exist.xquery.Predicate]}",1adf2561eb84f62c4abbfdd94a577fa19f8fa98c40068704baeb7c55c30d21b0,,,,,,0,255,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitDocumentConstructor,return=void,parameters=[org.exist.xquery.DocumentConstructor]}",db7173d1ac533091e8a4a0d43cb2d28b2b2d4a343c4f7e87e37875312bcf3513,,,,,,0,253,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitElementConstructor,return=void,parameters=[org.exist.xquery.ElementConstructor]}",fbf415a60612a19d1642caa7250c10994a5afa026648512db9cf0db5ee711c5c,,,,,,0,316,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitTextConstructor,return=void,parameters=[org.exist.xquery.DynamicTextConstructor]}",e1078c52ef1a1301ac7cc31b05a02106e9f5f069678c000bf2a5d34bd90005a1,,,,,,0,257,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitAttribConstructor,return=void,parameters=[org.exist.xquery.AttributeConstructor]}",5c604e19047e79b31bc78af0db87116f2d359f99decd390ece6ae46f496b3b12,,,,,,0,296,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitAttribConstructor,return=void,parameters=[org.exist.xquery.DynamicAttributeConstructor]}",750b9928fea8ef3c8dbbe1eef02f61038cbfbe412a6dd38297dbceb6f51bfb61,,,,,,0,277,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitGeneralComparison,return=void,parameters=[org.exist.xquery.GeneralComparison]}",531508041aadef1224d254bd59ac8648cbb6fb1c4d118ce8578bc41902f42f48,,,,,,0,262,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitAndExpr,return=void,parameters=[org.exist.xquery.OpAnd]}",3c001c5e444b4d4a176c2b5efb570b11e499164cf4cea8875e64c59a57b802c6,,,,,,0,261,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitOrExpr,return=void,parameters=[org.exist.xquery.OpOr]}",3e6e702f7a74114db287856b7d988e919aa5ee5fe21a50e9ad41e46061117e07,,,,,,0,261,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitCastExpr,return=void,parameters=[org.exist.xquery.CastExpression]}",8f2a97647a01faacf7925c77027bd8bbbf14eeff1541782a50a6120b080e9656,,,,,,0,257,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitFilteredExpr,return=void,parameters=[org.exist.xquery.FilteredExpression]}",33e42a4dd2f0d2dd897f8c6f23bb6e50c6896df3401f5fc23b539de72968177b,,,,,,0,314,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitUnionExpr,return=void,parameters=[org.exist.xquery.Union]}",0b3585dbbae612dd91271f7a3f47b2eaf40126748dbbe0a8480707396897f189,,,,,,0,267,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitIntersectionExpr,return=void,parameters=[org.exist.xquery.Intersect]}",cd11c932d5c230540367886750273d6a9f51d5a6e356f8b8c6d1d53dc5eaf74c,,,,,,0,268,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitVariableDeclaration,return=void,parameters=[org.exist.xquery.VariableDeclaration]}",d8d1d6993276085380c3c03e9c68178706459327c56ecc29b6c51e781158eecc,,,,,,0,268,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitTryCatch,return=void,parameters=[org.exist.xquery.TryCatchExpression]}",9ca4cc3a4d04ba36c76686c93e29301cdb1c76177c5f376caa91c4d07249f3e9,,,,,,0,304,0
exist-core/src/main/java/org/exist/xquery/DefaultExpressionVisitor.java,org.exist.xquery.DefaultExpressionVisitor,"org.exist.xquery.DefaultExpressionVisitor{name=visitSimpleMapOperator,return=void,parameters=[org.exist.xquery.OpSimpleMap]}",d5826b1899e6be2451a9b075350cf9350297a7dc567e01a1b9f3b3b683472463,,,,,,0,267,0
exist-core/src/main/java/org/exist/xquery/ExpressionVisitor.java,org.exist.xquery.ExpressionVisitor,"org.exist.xquery.ExpressionVisitor{name=visit,return=void,parameters=[org.exist.xquery.Expression]}",b65634e02730405c3c0869be3bae85d47a90b9a8df1b8288949820e26cb6820a,,,,,,0,258,0
exist-core/src/main/java/org/exist/xquery/ExpressionVisitor.java,org.exist.xquery.ExpressionVisitor,"org.exist.xquery.ExpressionVisitor{name=visitPathExpr,return=void,parameters=[org.exist.xquery.PathExpr]}",e153dc36d9f75dc9963d613f40cce85ff0d787eb949c785d5d59ac2905cae43c,,,,,,0,250,0
exist-core/src/main/java/org/exist/xquery/ExpressionVisitor.java,org.exist.xquery.ExpressionVisitor,"org.exist.xquery.ExpressionVisitor{name=visitLocationStep,return=void,parameters=[org.exist.xquery.LocationStep]}",7e9ffc8079987ee4f1502e2901477bb06401a7293e36739442055bbb0166183a,,,,,,0,253,0
exist-core/src/main/java/org/exist/xquery/ExpressionVisitor.java,org.exist.xquery.ExpressionVisitor,"org.exist.xquery.ExpressionVisitor{name=visitFilteredExpr,return=void,parameters=[org.exist.xquery.FilteredExpression]}",38cfd09ca41bf44dd9f8c9ec50367ccdd63c8150c86c181fe18d4e7d18f21138,,,,,,0,235,0
exist-core/src/main/java/org/exist/xquery/ExpressionVisitor.java,org.exist.xquery.ExpressionVisitor,"org.exist.xquery.ExpressionVisitor{name=visitPredicate,return=void,parameters=[org.exist.xquery.Predicate]}",99a12d9ccb378e27b2b26823062ddc76a057218a54d2ced5bd8b5ed8855c0a2d,,,,,,0,231,0
exist-core/src/main/java/org/exist/xquery/ExpressionVisitor.java,org.exist.xquery.ExpressionVisitor,"org.exist.xquery.ExpressionVisitor{name=visitFunctionCall,return=void,parameters=[org.exist.xquery.FunctionCall]}",b7825fee5a2d2950294feaa3cb8f2ad209c2b216e24a4855a776b08ed1639958,,,,,,0,233,0
exist-core/src/main/java/org/exist/xquery/ExpressionVisitor.java,org.exist.xquery.ExpressionVisitor,"org.exist.xquery.ExpressionVisitor{name=visitGeneralComparison,return=void,parameters=[org.exist.xquery.GeneralComparison]}",e58a25cadad54526d07f2beea5940954218e938dc0d2346dc22a0310c5dad4cf,,,,,,0,234,0
exist-core/src/main/java/org/exist/xquery/ExpressionVisitor.java,org.exist.xquery.ExpressionVisitor,"org.exist.xquery.ExpressionVisitor{name=visitCastExpr,return=void,parameters=[org.exist.xquery.CastExpression]}",3e6c93cddc72e3a18bc67926d8917a9a46e6b34c706d660ce2452b41cc93cb80,,,,,,0,234,0
exist-core/src/main/java/org/exist/xquery/ExpressionVisitor.java,org.exist.xquery.ExpressionVisitor,"org.exist.xquery.ExpressionVisitor{name=visitUnionExpr,return=void,parameters=[org.exist.xquery.Union]}",cd165a5d7246133a1d7693f12f050a105c61a8ee7becb842d09d6286620925fe,,,,,,0,233,0
exist-core/src/main/java/org/exist/xquery/ExpressionVisitor.java,org.exist.xquery.ExpressionVisitor,"org.exist.xquery.ExpressionVisitor{name=visitIntersectionExpr,return=void,parameters=[org.exist.xquery.Intersect]}",2c133a932e6bf824ea606dab629b4e2c5db84bf4ce399ab2acd682c7d7607f8f,,,,,,0,234,0
exist-core/src/main/java/org/exist/xquery/ExpressionVisitor.java,org.exist.xquery.ExpressionVisitor,"org.exist.xquery.ExpressionVisitor{name=visitAndExpr,return=void,parameters=[org.exist.xquery.OpAnd]}",7104839a2459f20ac5caeb0defbb33db06c71dadc267679eabb14eba6f909bc9,,,,,,0,233,0
